estado	municipio	parroquia	centro	cod_centro	votosGPP2017	votosMUD2017	votosOTHER2017	votantesx2017	nulos2017	no_sustituidos_sum2017	reubicado_g2017	turnout2017	abstention2017	MUDshare2017	validos2017	votantes2015	abstencion2015	turnout2015	MUDshare2015	MUDshare2013	MCMshare2012
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"ESCUELA TECNICA AGROPECUARIA ROBINSONIANA LIBERTADOR SIMON BOLIVAR"	"140708031"	189	72	10	375	0	1	0	.7226667	.2773333	.697417	271	289	.1813031	.8186969	.4139194	.3275862	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE SERVICIO SOCIAL RESIDENCIAL Y AMBULATORIO DOCTOR MARCOS SERRES PADILLA"	"140708032"	225	73	3	422	0	0	0	.7132701	.2867299	.7475083	301	370	.185022	.814978	.3276353	.2929578	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"TALLER DE EDUCACION LABORAL BOLIVARIANO AYACUCHO"	"140708034"	115	70	4	266	0	0	0	.7105263	.2894737	.6084656	189	210	.1732284	.8267716	.480198	.4345992	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CASA DE ABRIGO JOSE MERCEDES SANTELIZ"	"140708035"	324	187	16	741	0	4	0	.7112011	.2887989	.6148008	527	565	.2064607	.7935393	.4470803	.3639456	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"MODULO POLICIAL DEL PARQUE PADILLA RON"	"140708036"	224	142	13	567	0	3	0	.6684303	.3315697	.591029	379	446	.2161687	.7838313	.5488372	.4336842	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"COMPLEJO EDUCATIVO GENERAL EZEQUIEL ZAMORA"	"140708037"	504	170	11	955	0	1	0	.7172775	.2827225	.7357664	685	709	.1943182	.8056818	.3835821	.3360656	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"INSTITUTO NACIONAL DE COOPERACIÃN EDUCATIVA SOCIALISTA MILITAR"	"140708038"	117	76	3	261	1	1	0	.7547893	.2452107	.5969388	196	181	.173516	.826484	.5280899		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION VISTA MORICHAL"	"140708039"	114	12	5	169	0	1	0	.7751479	.2248521	.870229	131	145	.0764331	.9235669	.2014925		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION ALI PRIMERA"	"140708040"	186	32	1	273	0	0	0	.8021978	.1978022	.849315	219	188	.1214953	.8785047	.2541437		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION LOS CAPACHOS"	"140708041"	134	28	1	209	0	1	0	.7799043	.2200957	.8220859	163	165	.1581633	.8418368	.2727273		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION VILLA LA FLORESTA"	"140708043"	120	21	1	205	0	0	0	.6926829	.3073171	.8450704	142	170	.178744	.821256	.2363636		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION JUVENTUD"	"140708044"	102	23	4	195	0	2	0	.6615385	.3384615	.7906977	129	165	.1450777	.8549223	.278481		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION VIRGEN DEL CARMEN"	"140708045"	203	26	1	292	0	0	0	.7876712	.2123288	.8826087	230	246	.1276596	.8723404	.1525424		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. LAS COCUIZAS"	"CENTRO DE VOTACION SOCIALISTA TERRAZAS DE CAMPO ALEGRE"	"140708046"	141	21	0	202	0	0	0	.8019802	.1980198	.8703704	162	169	.1377551	.8622449	.1923077		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"ESCUELA BÃSICA CARIPE"	"140709001"	1128	1175	62	3668	4	21	0	.645856	.354144	.4769556	2365	2622	.2714643	.7285357	.6100121	.5104167	.0279831
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"ESCUELA BASICA CASTOR GUEVARA"	"140709002"	1065	995	50	3198	3	14	0	.6607255	.3392745	.5047393	2110	2436	.23875	.76125	.5728491	.4706773	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"CENTRO BOLIVARIANO DE INFORMATICA Y TELEMATICA (CEBIT)"	"140709003"	456	397	25	1293	1	9	1	.6798144	.3201856	.5193622	878	977	.2215139	.7784861	.5649419	.4609375	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"UNIDAD EDUCATIVA  DIEGO SIFONTE SOSA"	"140709004"	1032	964	49	3108	4	13	0	.6592664	.3407336	.5046455	2045	2394	.2217165	.7782835	.602357	.4984627	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"ESCUELA BASICA SAN JAIME"	"140709005"	512	615	46	1753	0	7	0	.6691386	.3308614	.4364876	1173	1337	.2204082	.7795919	.60559	.4838951	.0136612
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"CENTRO DE EDUCACION INICIAL MARTHA LAMAS DE RENGEL"	"140709006"	227	150	5	500	0	2	0	.764	.236	.5942408	382	421	.1494949	.8505051	.4640199	.4310345	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"UNIDAD EDUCATIVA JEAN FIRMIN"	"140709007"	650	954	38	2512	5	6	1	.6556529	.3443471	.3958587	1642	2044	.1564177	.8435823	.6700303	.5775194	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"ESCUELA BASICA CARMEN EBELIA DOUGLAS"	"140709008"	1047	1864	67	4422	2	18	0	.6739032	.3260968	.3515782	2978	3656	.1419854	.8580146	.7062799	.5959538	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA"	"140709009"	615	655	49	1878	1	4	0	.7028754	.2971246	.4662623	1319	1558	.1397018	.8602982	.6090425	.4670571	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"ESCUELA BÃSICA ALBERTO LOVERA"	"140709010"	261	103	18	536	0	2	0	.7126865	.2873135	.6832461	382	407	.2335217	.7664784	.422043	.36	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS"	"140709011"	937	983	56	2950	0	19	0	.6698305	.3301695	.4741903	1976	2314	.1560904	.8439096	.6292487	.5172219	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"CENTRO DE VOTACION  LA ORQUIDEA"	"140709012"	111	42	8	229	0	1	0	.7030568	.2969432	.689441	161	180	.2173913	.7826087	.443038		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SANTA CRUZ"	"CENTRO DE VOTACION  BRISA DEL SOL 3"	"140709014"	110	25	3	210	1	1	0	.6619048	.3380952	.7971014	138	162	.2173913	.7826087	.3115942		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"COMPLEJO EDUCATIVO ESTADAL ROSA ADELA DE HERNÃNDEZ"	"140710001"	330	345	6	987	0	1	0	.6899696	.3100304	.4845815	681	756	.2371342	.7628658	.5321229	.4950739	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA MANUEL PIAR"	"140710002"	548	850	25	2025	1	6	0	.7032099	.2967901	.3851019	1423	1195	.1876275	.8123726	.6919014	.5909362	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA NACIONAL ALEJANDRO DE HUMBOLT"	"140710003"	806	973	39	2818	2	7	0	.6458481	.3541519	.4433443	1818	2121	.2513237	.7486763	.6482927	.5637808	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA REPUBLICA DEL URUGUAY"	"140710004"	738	1258	44	3362	2	14	0	.6073766	.3926234	.3617647	2040	2095	.2246484	.7753516	.6950563	.5980916	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA ISABEL PADRINO DE CAMPOS"	"140710005"	913	1217	33	3114	4	7	0	.6958895	.3041105	.4220989	2163	2538	.1970895	.8029104	.6224117	.5257463	.0173565
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA JOSE DAMIAN RAMIREZ LABRADOR"	"140710006"	650	795	30	2167	2	7	0	.6815875	.3184125	.440678	1475	1641	.2049419	.7950581	.6277464	.5506144	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BÃSICA VICENTE SALIAS"	"140710007"	643	1675	34	3608	3	11	0	.6527162	.3472838	.2733844	2352	2774	.2126029	.7873971	.76464	.7252492	.0417062
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIDAD EDUCATIVA COLEGIO PRIVADO MATURÃN"	"140710008"	414	721	16	1690	1	5	0	.6816568	.3183432	.3596872	1151	1266	.1703801	.8296199	.7239709	.6496865	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA NACIONAL VENTURA VARGAS"	"140710009"	742	1138	31	2982	10	9	0	.6441985	.3558015	.3882784	1911	2248	.2514153	.7485847	.657433	.5827759	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA NACIONAL JUAN FRANCISCO MILA DE LA ROCA"	"140710010"	1099	819	43	3129	4	15	0	.6279961	.3720039	.5604284	1961	2169	.3240885	.6759115	.5364786	.4446696	.0154143
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO NACIONAL MARCO ANTONIO SALUZZO"	"140710011"	776	1254	47	3088	2	15	0	.6732513	.3267487	.3736158	2077	2472	.2051447	.7948553	.6792213	.5929919	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO NACIONAL  DOCTOR MANUEL NUÃEZ TOVAR"	"140710012"	748	626	25	2263	1	5	0	.6186478	.3813522	.5346676	1399	1608	.2740406	.7259594	.5511254	.4545967	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CASA DE NIÃOS MARIA EVA DE LISCANO"	"140710013"	378	489	15	1247	0	3	0	.7072975	.2927025	.4285714	882	973	.2290016	.7709984	.6101695	.5554475	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA NACIONAL  FELIX ANTONIO CALDERON"	"140710014"	907	1510	31	3624	4	16	0	.6766005	.3233995	.3705065	2448	2856	.2121379	.7878621	.6933286	.6180579	.0216648
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA INICIAL NACIONAL AÃO INTERNACIONAL DEL NIÃO"	"140710015"	442	656	27	1600	3	4	0	.705	.295	.3928889	1125	1258	.212766	.7872341	.6577454	.5870385	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA NACIONAL   BOLIVARIANA PAULA BASTARDO"	"140710017"	694	1023	43	2629	3	16	0	.6705972	.3294028	.3943182	1760	1951	.2629392	.7370608	.6229245	.5773532	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"JARDIN DE INFANCIA MONAGAS"	"140710018"	578	854	39	1989	1	9	0	.7400704	.2599296	.39293	1471	2248	.1516981	.8483019	.6496583	.5689881	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIDAD EDUCATIVA LUIS PADRINO"	"140710019"	361	1660	38	3374	3	11	0	.6111441	.3888559	.1753278	2059	2561	.2229976	.7770025	.8552108	.8131241	.0363636
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIDAD EDUCATIVA DOCTORA LIA IMBER DE CORONIL ALBERGUE"	"140710020"	363	1450	23	2925	5	9	0	.6294017	.3705983	.1977124	1836	2275	.2059337	.7940663	.844	.8012739	.0427975
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA DE ARTES PLASTICAS ELOY PALACIOS"	"140710021"	526	1159	24	2602	1	10	0	.6571868	.3428132	.3077823	1709	1999	.2287809	.7712191	.7551441	.6693208	.0351759
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO NACIONAL MIGUEL JOSE SANZ"	"140710022"	451	1462	25	3192	5	7	0	.6087093	.3912907	.2327141	1938	2402	.2470219	.7529781	.792075	.750894	.0313351
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA TECNICA ROBINSONIANA COMERCIAL FELIX ANGEL LOZADA"	"140710023"	413	661	14	1510	1	1	0	.7211921	.2788079	.3795956	1088	1227	.1664402	.8335598	.6851385	.5990603	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIDAD EDUCATIVA PRIVADA CECILIO ACOSTA"	"140710025"	198	836	17	1773	0	5	0	.5927806	.4072194	.188392	1051	1323	.2584081	.7415919	.8297546	.7715072	.029654
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO NACIONAL IDELFONSO NUÃEZ MARES"	"140710026"	561	933	24	2414	2	9	0	.6296603	.3703397	.3695652	1518	1769	.2532714	.7467285	.6799065	.6186047	.0244399
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"EDUCACION INICIAL NACIONAL EL LIBERTADOR"	"140710027"	267	471	8	1120	0	2	0	.6660714	.3339286	.3579088	746	877	.2155635	.7844365	.7055359	.6205016	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CENTRO DE EDUCACION INICIAL IRMA SAEZ MERIDA DE GRISANTI"	"140710028"	266	305	16	894	0	5	0	.6565996	.3434004	.4531516	587	642	.275395	.724605	.6028939	.4951456	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA ESTADAL BOYACA"	"140710029"	587	884	38	2128	1	11	0	.7095864	.2904136	.3889993	1509	1780	.1643192	.8356807	.670336	.5801734	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO NACIONAL FRANCISCO ISNARDI"	"140710030"	722	1346	48	3274	1	14	0	.6466097	.3533903	.3412098	2116	2564	.2047146	.7952853	.7251298	.6419985	.0260359
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"BIBLIOTECA PUBLICA JULIAN PADRON"	"140710031"	285	587	21	1369	1	6	1	.6530314	.3469686	.3191489	893	1092	.1976488	.8023512	.7029328	.6088105	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIDAD EDUCATIVA EL RINCON DE MONAGAS"	"140710033"	400	175	18	887	5	4	0	.6741827	.3258173	.6745362	593	648	.2636364	.7363636	.3081967	.2139738	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"COLEGIO PRIVADO HEROES DE MONAGAS"	"140710055"	181	154	13	480	0	2	0	.725	.275	.520115	348	386	.1403118	.8596882	.5877659	.5950704	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA"	"140710056"	711	428	21	1558	0	8	0	.7445443	.2554557	.612931	1160	1093	.1903704	.8096296	.4635317	.3304598	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA SAN MIGUEL"	"140710057"	210	86	5	411	0	2	0	.7323601	.2676399	.6976744	301	300	.2146597	.7853403	.4479167	.3139158	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"COMPLEJO EDUCATIVO NACIONAL  LA CARBONERA"	"140710058"	299	152	10	622	0	3	0	.7411575	.2588425	.64859	461	502	.1674958	.8325042	.4489362	.3956044	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA PARARE"	"140710059"	390	173	10	802	1	3	0	.7157107	.2842893	.6806283	573	617	.1594005	.8405995	.354515	.2807882	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIVERSIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR- PEDAGOGICO DE MATURIN"	"140710060"	925	614	37	2607	2	10	0	.6052935	.3947065	.586929	1576	1912	.2699504	.7300496	.4912854	.3448971	.0487805
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"UNIVERSIDAD BOLIVARIANA DE VENEZUELA"	"140710064"	638	977	52	2780	3	10	0	.6007195	.3992805	.3827235	1667	2146	.21793	.78207	.6464354	.5685928	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA SANTA INES"	"140710068"	974	357	34	2026	1	12	0	.6742349	.3257651	.7135531	1365	1275	.2808799	.7191201	.3583815	.2675719	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BÃSICA VILLA HERÃICA SUR"	"140710069"	438	93	8	752	0	0	0	.7167553	.2832447	.8126159	539	571	.2314939	.7685061	.3192308	.2184874	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BÃSICA BOLIVARIANA ALTAMIRA"	"140710070"	108	29	2	176	0	0	0	.7897727	.2102273	.7769784	139	139	.1871345	.8128655	.3383459	.1901408	
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA BASICA JORGE RODRIGUEZ"	"140710074"	357	44	2	503	0	0	0	.8011928	.1988072	.8858561	403	398	.127193	.872807	.1916011		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"ESCUELA NACIONAL PRIMARIA VALENZUELA"	"140710075"	213	49	5	337	1	0	0	.7952522	.2047478	.7977528	267	227	.1561338	.8438662	.1935484		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"LICEO BOLIVARIANO DOCTOR JESUS RAFAEL ZAMBRANO"	"140710076"	141	72	2	323	0	0	0	.6656347	.3343653	.6558139	215	238	.1736111	.8263889	.5		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CENTRO DE VOTACION SANTA INES V"	"140710077"	202	38	10	352	0	3	0	.7102273	.2897727	.808	250	280	.1836735	.8163265	.2293233		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CENTRO DE VOTACION ROSA INES"	"140710078"	407	71	13	645	1	5	0	.7627907	.2372093	.8289205	491	513	.1534653	.8465347	.2438017		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CASA DE MISIONES SANTA INES II"	"140710079"	573	101	18	867	1	7	0	.7993079	.2006921	.8280347	692	431	.1448413	.8551587	.284689		
"EDO. MONAGAS"	"MP. MATURIN"	"PQ. SAN SIMON"	"CENTRO DE VOTACION LA ORQUIDEA DEL SUR"	"140710080"	342	127	15	636	0	1	0	.7610063	.2389937	.7066116	484	354	.1428571	.8571429	.3484848		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BÃSICA JOSÃ TADEO MONAGAS"	"140711001"	631	339	12	1636	0	5	0	.6002445	.3997555	.6425662	982	1071	.3481436	.6518564	.4796512		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA NACIONAL PERICOCO DE ARIBI"	"140711002"	132	21	3	219	0	0	0	.7123288	.2876712	.8461539	156	165	.2699115	.7300885	.2026144		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BÃSICA BOLIVARIANA CURIEPE"	"140711003"	151	63	5	357	0	2	0	.6134454	.3865546	.6894977	219	232	.3519553	.6480447	.4401914		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA LA PUENTE DE AGUA NEGRA"	"140711004"	129	57	8	295	1	1	0	.6610169	.3389831	.6649485	194	184	.369863	.630137	.3450292		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA EL CHISPERO"	"140711005"	73	9	0	131	1	0	0	.6335878	.3664122	.8902439	82	85	.3410853	.6589147	.1625		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA BOLIVARIANA EL SALTO DE MORICHAL"	"140711006"	853	284	73	2020	3	35	0	.600495	.399505	.7049587	1210	1458	.2526909	.7473091	.2700075		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"COMPLEJO EDUCATIVO ANTONIO JOSE DE SUCRE"	"140711007"	428	296	10	1272	5	4	0	.5809748	.4190252	.5831063	734	836	.3448276	.6551724	.4757764		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA BOLIVARIANA LA CENTELLITA"	"140711009"	223	24	5	351	1	1	0	.7207977	.2792023	.8849207	252	244	.2129032	.7870967	.2008734		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"COMPLEJO EDUCATIVO NACIONAL AGUA NEGRA"	"140711010"	112	26	3	189	0	1	0	.7460318	.2539682	.7943262	141	152	.1871658	.8128342	.2647059		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA BOLIVARIANA SANTA BARBARA DE SOTILLO"	"140711011"	141	14	1	215	1	1	0	.7302325	.2697675	.9038461	156	172	.2073733	.7926267	.2331288		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA BOLIVARIANA EL CARUTO"	"140711012"	140	15	2	208	0	1	0	.7548077	.2451923	.8917198	157	150	.2021277	.7978723	.1768707		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"COMPLEJO EDUCATIVO MANUELA SÃENZ"	"140711013"	199	124	1	423	1	1	0	.7683215	.2316785	.6141976	324	337	.1918465	.8081535	.4707692		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA PRIMARIA NACIONAL LOS ARAGUANEYES"	"140711014"	23	37	2	96	0	1	0	.6458333	.3541667	.3709677	62	66	.3195876	.6804124	.4761905		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ANEXO DE LA ESCUELA BÃSICA JOSÃ TADEO MONAGAS"	"140711015"	348	84	7	549	0	4	0	.7996357	.2003643	.7927107	439	447	.1752768	.8247232	.2522936		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA NICOLAS LOPEZ"	"140711016"	631	327	10	1506	0	3	0	.6427623	.3572377	.6518595	968	940	.3799472	.6200528	.4620612		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA BOLIVARIANA EL RESPIRO"	"140711017"	255	132	12	617	1	2	0	.6482982	.3517018	.6390978	399	371	.3957655	.6042345	.359116		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA BOLIVARIANA SAN JOSE DE BUJA"	"140711018"	452	129	4	1006	0	2	0	.581511	.418489	.7726496	585	558	.439759	.560241	.4101633		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"COMPLEJO EDUCATIVO NACIONAL INDIGENA YABINOKO"	"140711019"	79	9	0	250	0	0	0	.352	.648	.8977273	88	82	.6733068	.3266932	.3157895		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA BOLIVARIANA CECILIA ELENA NARANJA PRECILLA"	"140711020"	227	150	4	627	2	3	0	.6108453	.3891547	.5958005	381	426	.3061889	.6938111	.3884892		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA EL BLANQUERO"	"140711021"	199	15	3	391	1	1	0	.5575448	.4424552	.9170507	217	231	.3921053	.6078948	.1369863		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATVA RAFAEL CELESTINO ARRIOJAS"	"140711022"	385	67	29	736	0	1	0	.6535326	.3464674	.8004158	481	491	.3346883	.6653117	.2611465		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA PRIMARIA CARATAL DEL TIGRE"	"140711023"	130	41	2	358	0	1	0	.4832402	.5167598	.7514451	173	219	.4	.6	.3490566		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"CENTRO EDUCATIVO ESTADAL GIGFREDO RIOS"	"140711024"	566	145	24	1175	1	3	0	.626383	.373617	.770068	735	717	.3458029	.6541971	.2123077		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA EL SILENCIO DE MORICHAL LARGO"	"140711025"	485	100	20	927	1	3	0	.6537217	.3462783	.8016529	605	607	.3473118	.6526881	.2817391		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA CONCENTRADA EL PECHON"	"140711026"	94	41	10	250	0	2	0	.58	.42	.6482759	145	151	.3935743	.6064257	.3581081		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"ESCUELA BASICA CONCENTRADA LOS ACEITES DE GUANIPA"	"140711027"	124	29	1	278	0	0	0	.5539568	.4460432	.8051948	154	161	.4229391	.5770609	.1923077		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA MARIA TERESA RODRÃGUEZ DEL TORO"	"140711028"	371	208	4	773	1	2	0	.7554981	.2445019	.6363636	583	597	.2286822	.7713178	.4118705		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"UNIDAD EDUCATIVA ESTADAL  LOS POZOS DE GUANIPA"	"140711029"	111	21	0	181	2	0	0	.7403315	.2596685	.8409091	132	132	.190184	.8098159	.2265625		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"CENTRO DE VOTACION LOS ARENALES"	"140711032"	59	11	1	92	0	0	0	.7717391	.2282609	.8309859	71	75	.1758242	.8241758	.1408451		
"EDO. MONAGAS"	"MP. MATURIN"	"C.M. MATURIN"	"CENTRO DE VOTACION VILLA NUEVA"	"140711034"	133	19	4	179	0	1	0	.8715084	.1284916	.8525641	156	135	.1290323	.8709677	.1916667		
"EDO. MONAGAS"	"MP. PIAR"	"CM. ARAGUA"	"GRUPO ESCOLAR CACIQUE TAGUAY"	"140801001"	918	944	25	2742	2	12	0	.6889132	.3110868	.4864865	1887	2079	.2486447	.7513553	.5785573	.4696774	.0316056
"EDO. MONAGAS"	"MP. PIAR"	"CM. ARAGUA"	"ESCUELA BASICA ANICETO GUEVARA VEGA"	"140801002"	843	591	21	2214	1	7	0	.6576332	.3423668	.5793815	1455	1556	.29973	.7002701	.4718729	.3844393	
"EDO. MONAGAS"	"MP. PIAR"	"CM. ARAGUA"	"LICEO BOLIVARIANO FELIX ANTONIO CALDERON"	"140801003"	515	313	10	1289	0	4	0	.6501164	.3498836	.6145585	838	1006	.2183372	.7816628	.4772004	.3554817	
